reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9011,candidate_path_found,reachable,0.5608811378479004,0.42477425932884216,0.5830913782119751,0.4579482674598694,-0.4526648223400116,0.2576884925365448,0.9414783884147834,1,3,3,0,0,"{""success"": 3}",0.04849001268545786,0.04849001268545786,1.5570042374588196,0.30400743583838147,0.46573591232299805
9012,candidate_path_found,reachable,0.5216274857521057,-0.18959097564220428,0.2431846708059311,0.3147638142108917,0.6136689782142639,0.29999080300331116,0.831412093205429,1,3,3,0,0,"{""success"": 3}",0.04996743053197861,0.04996743053197861,1.2576821831027873,0.331030714015166,0.375853290160497
9013,candidate_path_found,reachable,0.6966773867607117,-0.146866574883461,0.37480291724205017,0.36676642298698425,0.5703997611999512,0.41030630469322205,0.7902991404633691,1,3,3,0,0,"{""success"": 3}",0.0399458942313989,0.0399458942313989,1.4152750482763905,0.32990793014566105,0.32444847623507184
9014,candidate_path_found,reachable,0.3783205449581146,0.17246606945991516,0.3539166748523712,0.5300361514091492,-0.580690324306488,0.1804313063621521,0.7876289429624876,1,3,3,0,0,"{""success"": 3}",0.05161020780603091,0.05161020780603091,1.1623621979245433,0.09558037295937538,0.637734611829122
9015,candidate_path_found,reachable,0.54691481590271,0.20365647971630096,0.3100093603134155,0.40587714314460754,0.5663957595825195,0.2172057032585144,0.4001048975676855,0,3,3,0,0,"{""success"": 3}",0.05241272350152334,0.05241272350152334,0.8465044392479791,0.06299496442079544,0.2770091692606608
9016,candidate_path_found,reachable,0.2591612637042999,0.16397514939308167,0.6739024519920349,0.6173083186149597,0.5330652594566345,0.4440748393535614,0.563309465408673,0,3,2,1,0,"{""near_goal_timeout"": 1, ""success"": 2}",0.06713737547397614,0.05890153100093206,0.6000077239389903,0.1133912056684494,0.22625356912612915
9017,candidate_path_found,reachable,0.28337109088897705,0.2104504257440567,0.19474224746227264,0.473103404045105,-0.6020686030387878,0.28995370864868164,0.8397920844655795,1,3,3,0,0,"{""success"": 3}",0.05145453413327535,0.05145453413327535,1.3845848092592963,0.3002263009548187,0.5855064193407694
9018,candidate_path_found,reachable,0.4575916826725006,-0.37730544805526733,0.7763434648513794,0.5873687267303467,0.5625784397125244,0.3257732391357422,1.0503510517685652,1,3,2,1,0,"{""near_goal_regression"": 1, ""success"": 2}",0.09171897917985916,0.052735403180122375,1.4848477045780994,0.383200707534949,0.29736066857973736
9019,candidate_path_found,reachable,0.3202974796295166,0.03634938970208168,0.48585379123687744,0.6244223117828369,0.5185324549674988,0.2500264048576355,0.6169335281272229,0,3,3,0,0,"{""success"": 3}",0.05109994858503342,0.05109994858503342,1.2858573311032393,0.21342281252145767,0.24950108925501505
9020,candidate_path_found,reachable,0.4629130959510803,0.1524135023355484,0.20317210257053375,0.3142184913158417,-0.4506590962409973,0.2306969314813614,0.621742921799732,1,3,3,0,0,"{""success"": 3}",0.051124054938554764,0.051124054938554764,1.0994822656114895,0.07815545921524365,0.3838096658388774
