step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
192,9.65,-2.0655053035038233,0.5148873329162598,0.060791533440351486,0.16707290709018707,0.3527156114578247,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032675277441740036,0.002840060740709305,0.0005206030327826738,0.32491421699523926,0.32491421699523926,0.06087127025341311,0.060791533440351486,7.973681306162189e-05,0.13485380253743878,0.002514660925443161,0.13485199638408987,0.0015973795592941758,0.1332546168247957,0.13485199793376626,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944707705624719,filtered,128,2,3,2,168,1,1,2,1.0,0.0,0.32491421699523926,0.0,1.0,1.650671440668605e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3231195483954479,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,0.0,valid,1.650671440668605e-05,0.7410031831726005,3.50888889e-20|0.00215149002|0.00320201624|0.00364384389|0.00362860256|0.00253443399,,,,,,,,,,0.01002685900311917,0.0028498449828475714,0.0014640640001744032,0.001776618999429047
193,9.700000000000001,-2.0654925214353743,0.5148875713348389,0.06071210652589798,0.16706936061382294,0.352725625038147,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032610125839710236,0.0028258769307285547,0.0006281571695581079,0.32442671060562134,0.32442671060562134,0.06079153339341691,0.06071210652589798,7.942686751893219e-05,0.13468572699223852,0.0024946837040005013,0.1346839211563997,0.0015915832018131794,0.13309233795458653,0.13468392105241594,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944764848507147,filtered,129,2,3,2,169,1,1,2,1.0,0.0,0.32442671060562134,0.0,1.0,1.6512118936259923e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3226359558553981,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,9.490254340669964e-09,valid,1.6512118936259923e-05,0.7409322315136029,0|0.00214390627|0.00318170655|0.0036167088|0.00359630739|0.00251378692,,,,,,,,,,0.011064987978897989,0.003324583056382835,0.001481762039475143,0.001910128048621118
194,9.75,-2.0654773206091406,0.5148873329162598,0.06063295528292656,0.1670658141374588,0.3527354300022125,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0325457900762558,0.0028016148135066032,0.0006974272546358407,0.3239416182041168,0.3239416182041168,0.060712108066755324,0.06063295528292656,7.915278382876478e-05,0.13451827387576648,0.0024751438664984988,0.1345164684638822,0.001585562282318453,0.13293090618156375,0.13451647187787494,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944802487227998,filtered,130,2,3,2,170,1,1,2,1.0,0.0,0.3239416182041168,0.0,1.0,1.6470588516906415e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.32215527221647766,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,2.988747375631752e-08,valid,1.6470588516906415e-05,0.7408613521887016,0|0.00213666878|0.00316217483|0.0035903211|0.00356480262|0.00249382389,,,,,,,,,,0.010655631078407168,0.003012272994965315,0.0014797670301049948,0.0019038600148633122
195,9.8,-2.065465240836595,0.5148876309394836,0.060554128140211105,0.16706223785877228,0.3527456223964691,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03248182684183121,0.0027890794444829226,0.0003959373862016946,0.3234584927558899,0.3234584927558899,0.06063295495174619,0.060554128140211105,7.882681153508625e-05,0.13435135000067874,0.0024560263120472305,0.1343495451313689,0.0015797598326389582,0.13276978529872993,0.13434954439754465,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944855928128581,filtered,131,2,3,2,171,1,1,2,1.0,0.0,0.3234584927558899,0.0,1.0,1.6492524105141126e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3216759855900104,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,2.1856321808010146e-08,valid,1.6492524105141126e-05,0.7407905510386379,0|0.00212965919|0.00314329761|0.00356477973|0.00353417988|0.0024742972,,,,,,,,,,0.010556699940934777,0.002938700024969876,0.0012828640174120665,0.0018462530570104718
196,9.850000000000001,-2.0654503376242888,0.5148874521255493,0.06047556921839714,0.16705869138240814,0.35275551676750183,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032418280839920044,0.002775183878839016,0.0004501125658862293,0.32297763228416443,0.32297763228416443,0.06055412620018036,0.06047556921839714,7.855698178321768e-05,0.13418507854654274,0.0024370404155783358,0.134183274298217,0.0015737439541491846,0.1326095303440678,0.1341832699992586,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944892244111683,filtered,132,2,3,2,172,1,1,2,1.0,0.0,0.32297763228416443,0.0,1.0,1.645094746778597e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3211995403058111,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.6748617883606824e-08,valid,1.645094746778597e-05,0.7407199641178904,7.23465931e-21|0.00212278901|0.00312483189|0.00353958931|0.00350395661|0.00245519272,,,,,,,,,,0.010560714057646692,0.0030053770169615746,0.0016973379533737898,0.001960569992661476
197,9.9,-2.0654351150133654,0.5148871541023254,0.06039728224277496,0.1670551747083664,0.35276520252227783,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03235533833503723,0.0027579625602811575,0.0004148255684413016,0.32249894738197327,0.32249894738197327,0.0604755716477578,0.06039728224277496,7.828940498283421e-05,0.13401934072175367,0.0024183557298038338,0.1340175372043644,0.0015680412132280165,0.1324494959911364,0.13401754258797527,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944946900323149,filtered,133,2,3,2,173,1,1,2,1.0,0.0,0.32249894738197327,0.0,1.0,1.6471344875965133e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3207246234991039,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.5234411208020146e-08,valid,1.6471344875965133e-05,0.7406491348029868,0|0.00211598345|0.00310666875|0.00351478851|0.00347415944|0.00243621974,,,,,,,,,,0.011111352010630071,0.003486584988422692,0.0017377400072291493,0.0021362280240282416
198,9.950000000000001,-2.065424135843897,0.5148876905441284,0.060319311916828156,0.16705162823200226,0.352775514125824,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032292772084474564,0.0027462460566312075,0.0003120850306004286,0.3220222294330597,0.3220222294330597,0.0603972829089075,0.060319311916828156,7.797099207934588e-05,0.1338541293200229,0.002399864174291996,0.13385232663708177,0.0015623309781763219,0.13228999565890545,0.13385232811336326,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9944982025607426,filtered,134,2,3,2,174,1,1,2,1.0,0.0,0.3220222294330597,0.0,1.0,1.648290012225273e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3202517327641327,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.3794914841417706e-08,valid,1.648290012225273e-05,0.7405785216557558,2.10377649e-20|0.00210923305|0.00308873182|0.0034900848|0.00344449957|0.00241754742,,,,,,,,,,0.00933366792742163,0.002817993052303791,0.0012445379979908466,0.0017475909553468227
199,10.0,-2.065408797624459,0.5148873329162598,0.06024160981178284,0.1670481115579605,0.3527851700782776,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03223071247339249,0.00272911274805665,0.0005181155283935368,0.32154786586761475,0.32154786586761475,0.060319312167403764,0.06024160981178284,7.770235562092748e-05,0.13368955033178517,0.002381627704615997,0.13368774856674265,0.0015564248891313792,0.13213132367761127,0.1336877491221019,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945019427011481,filtered,135,2,3,2,175,1,1,2,1.0,0.0,0.32154786586761475,0.0,1.0,1.644279994340858e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3197816139314308,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.2341933876584485e-08,valid,1.644279994340858e-05,0.7405079454071283,0|0.00210254394|0.00307106702|0.00346564056|0.00341514916|0.00239906834,,,,,,,,,,0.010721934959292412,0.0031002050964161754,0.001867939019575715,0.0019027510425075889
200,10.05,-2.0653962720516303,0.5148875713348389,0.0601641945540905,0.16704456508159637,0.352795273065567,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032169099897146225,0.0027167112566530704,0.0003908517537638545,0.3210754096508026,0.3210754096508026,0.0602416101623931,0.0601641945540905,7.741560830260008e-05,0.13352549061668784,0.0023637985147262988,0.13352368987579366,0.001550792159344165,0.1319728977164495,0.1335236906529106,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945070326266412,filtered,136,2,3,2,176,1,1,2,1.0,0.0,0.3210754096508026,0.0,1.0,1.6467469162437243e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3193127724170963,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,1.1049580019855559e-08,valid,1.6467469162437243e-05,0.7404375081684993,1.25354719e-20|0.00209601689|0.00305385619|0.00344176014|0.00338639324|0.00238084373,,,,,,,,,,0.010556843946687877,0.00308149098418653,0.0014816720504313707,0.0017196990083903074
201,10.100000000000001,-2.0653817615750274,0.514887273311615,0.06008706986904144,0.16704104840755463,0.3528050184249878,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032107993960380554,0.0026991786435246468,0.0005069911712780595,0.3206050992012024,0.3206050992012024,0.06016419500942447,0.06008706986904144,7.712514038302892e-05,0.13336200492527167,0.0023461426474650185,0.1333602052927497,0.001544947601332218,0.13181525769141747,0.1333602063020449,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945102079426659,filtered,137,2,3,2,177,1,1,2,1.0,0.0,0.3206050992012024,0.0,1.0,1.6432463478058268e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.31884659728363024,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,9.897311436653732e-09,valid,1.6432463478058268e-05,0.7403670978648438,0|0.00208956146|0.0030369651|0.0034181512|0.00335796081|0.00236302598,,,,,,,,,,0.010325402021408081,0.0029628799529746175,0.0013393909903243184,0.0017265969654545188
202,10.15,-2.065368536735585,0.514887273311615,0.060010235756635666,0.16703753173351288,0.3528148829936981,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.032047368586063385,0.0026856937911361456,0.00047025675303302705,0.32013699412345886,0.32013699412345886,0.06008707026228724,0.060010235756635666,7.683450565157401e-05,0.13319909091303697,0.002329001134423931,0.13319729248338177,0.0015393706077559317,0.13165792187562583,0.1331972933551047,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945150531855123,filtered,138,2,3,2,178,1,1,2,1.0,0.0,0.32013699412345886,0.0,1.0,1.6473107742318027e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.31838189993391836,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,8.864969132239115e-09,valid,1.6473107742318027e-05,0.740296446098802,0|0.00208324213|0.00302045766|0.00339500532|0.00333002153|0.00234538159,,,,,,,,,,0.010328504024073482,0.0029305201023817062,0.0016493588918820024,0.001819283002987504
203,10.200000000000001,-2.06535612162375,0.5148875713348389,0.05993366613984108,0.16703398525714874,0.3528250753879547,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03198724240064621,0.002669781679287553,0.0004320215666666627,0.3196709454059601,0.3196709454059601,0.060010236180624926,0.05993366613984108,7.657004078384655e-05,0.1330367671953716,0.0023119897410739795,0.13303497003862896,0.001533637141062437,0.13150133289756652,0.1330349709785586,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945176776762523,filtered,139,2,3,2,179,1,1,2,1.0,0.0,0.3196709454059601,0.0,1.0,1.6461444619572663e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.31791968095372813,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,7.937509096398246e-09,valid,1.6461444619572663e-05,0.7402260771594777,4.77436126e-20|0.00207714849|0.00300447448|0.00337231407|0.00330258578|0.00232825087,,,,,,,,,,0.010061047039926052,0.0031515249283984303,0.0013169898884370923,0.0019506170647218823
204,10.25,-2.065342123155023,0.5148873329162598,0.059857387095689774,0.16703049838542938,0.3528347611427307,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03192758932709694,0.0026549214962869883,0.00038663545274175704,0.3192068636417389,0.3192068636417389,0.05993366599020991,0.059857387095689774,7.627889452013759e-05,0.13287495286772033,0.0022952458648744047,0.13287315708546,0.0015279083013579446,0.13134524878410206,0.13287315675372713,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945216652392104,filtered,140,2,3,2,180,1,1,2,1.0,0.0,0.3192068636417389,0.0,1.0,1.6448800450916123e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.3174594254416747,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,7.1021625481170435e-09,valid,1.6448800450916123e-05,0.740155680532492,0|0.00207109089|0.00298873443|0.00334996118|0.00327552721|0.00231125022,,,,,,,,,,0.010525253019295633,0.0032433400629088283,0.00132778100669384,0.0017923370469361544
205,10.3,-2.0653283545515535,0.5148872137069702,0.059781379997730255,0.16702698171138763,0.35284456610679626,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03186839446425438,0.0026421165093779564,0.00035821160417981446,0.31874486804008484,0.31874486804008484,0.05985738663962607,0.059781379997730255,7.600664189581774e-05,0.13271371773526958,0.0022788324346312097,0.13271192338912044,0.0015222750185946616,0.13118964837052577,0.13271192237796553,0,0,disabled,0.0,1,SERVO,direct_path,0,0.5992335350019857,2.874940507928841,13,1,1,1,11,1.2946961651301707,0.12353146821260452,0.0026613273765360435;0.006238701806242209;0.0022727145024965707;0.0037509680148828206;0.0047846293550505735;0.004162584995535337;0.006606349297376247;0.009078254115976372;0.006331240143401659;0.004701553188568911;0.007649765894866601;0.005399841605157199;0.0033105954862508507,0.12929749488830566;0.1271788775920868;0.1207108125090599;0.12575018405914307;0.1237427219748497;0.1221471056342125;0.12627826631069183;0.1244995966553688;0.12145213037729263;0.12767255306243896;0.12174738198518753;0.12353146821260452;0.12682975828647614,192,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 52}",0.003531468212604527,inf,0.9945256872608309,filtered,141,2,3,2,181,1,1,2,1.0,0.0,0.31874486804008484,0.0,1.0,1.6457859015259202e-05,0,1,0,0,0.2784192015832014,0.0,filtered,osqp optimal,0.31700101215322846,0,1,12,predictive_link_3,predictive_link_3,,,0,0,1,solved,osqp,6.347348556655298e-09,valid,1.6457859015259202e-05,0.7400853311241421,0|0.00206517809|0.00297337086|0.00332798632|0.00324888512|0.00229451681,,,,,,,,,,0.009524111985228956,0.002645823988132179,0.0013686990132555366,0.0016829640371724963
