episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
89,426106,1145666556,random,,-92.27522842955725,40.9220181517303,240,0,0,0,0,0,0,,0.0,0.1523006707429886,0.17050840896554292,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
90,426346,232065579,random,,-7.815206548839736,6.759434476494789,240,0,0,0,0,0,0,,0.0,0.34005722403526306,0.028164310318728288,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
91,426373,9055,focused,617999097,21.525576141643707,4.260603662580252,27,1,0,0,0,0,0,,0.0,0.39761149883270264,0.15780013565112044,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
92,426388,175276512,random,,22.278884730676126,5.244937561452389,15,1,0,0,0,0,0,,0.0,0.2520613372325897,0.3496625040968259,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
93,426410,1796989202,random,,16.551101532020937,9.212393537163734,22,1,0,0,0,0,0,,0.0,0.16955485939979553,0.41874516078016977,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
94,426650,445897897,random,,-67.28915983883961,66.07627415657043,240,0,0,0,0,0,0,,0.0,0.17316196858882904,0.2753178089857101,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
95,426669,1695372797,random,,21.570944879687662,5.35406980663538,19,1,0,0,0,0,0,,0.0,0.2831559479236603,0.28179314771765157,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
96,426691,848438253,random,,25.974539145960783,1.0333389677107334,22,1,0,0,0,0,0,,0.0,0.3348087668418884,0.04696995307776061,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
97,426718,9059,focused,389369620,26.84219881700709,0.7432748507708311,27,1,0,0,0,0,0,,0.0,0.38148054480552673,0.02752869817669745,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
98,426958,9185,focused,47898576,-21.55070138026875,12.110710877925158,240,0,0,0,0,0,0,,0.0,0.416166216135025,0.050461295324688155,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
99,426964,164526445,random,,23.872229430627,0.7811095342040062,6,1,0,0,0,0,0,,0.0,0.3565330505371094,0.13018492236733437,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
100,427012,2082705664,random,,26.04588197701417,1.5705422181636095,48,1,0,0,0,0,0,,0.0,0.42969784140586853,0.0327196295450752,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
101,427031,647056410,random,,26.03478792604475,0.6132690589874983,19,1,0,0,0,0,0,,0.0,0.5405813455581665,0.03227731889407886,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
102,427271,2041536797,random,,-54.85842050257394,43.51508504152298,240,0,0,0,0,0,0,,0.0,0.2094016820192337,0.18131285433967909,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
103,427286,804955939,random,,25.468195590610303,1.252863846719265,15,1,0,0,0,0,0,,0.0,0.282420814037323,0.083524256447951,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
104,427297,9051,focused,834046652,25.360900824895225,0.3550578225404024,11,1,0,0,0,0,0,,0.0,0.5050162672996521,0.03227798386730931,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.20000000298023224
