step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
33,1.7000000000000002,-2.132550016210633,0.5420043468475342,0.13557979464530945,0.2089020311832428,0.34748029708862305,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.23600298166275024,0.8459697961807251,26.239015579223633,0.7230086326599121,0.7230086326599121,0.1395966191478716,0.13557979464530945,0.004016824502562161,0.42972190539194527,0.14988149440765516,0.4297184807302267,0.08356901632346532,0.3461494644067614,0.42971850500715153,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.73994644347061,filtered,6,0,1,0,5,1,1,2,1.0,0.0,0.7230086326599121,0.0,1.0,0.016840528998432303,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5826840067936245,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9932886958122253,0,osqp,0.0,valid,0.016840528998432303,1.0255803909883954,0|0.0285348166|0.131378844|0.16165221|0.165297865|0.165297865,0.479533586|0.294677072|0.0717280509|0.0463928078|0.016840529|0.019840529,0.660812605|0.475956091|0.25300707|0.227671827|0.198119549|0.201119549,0.599533586|0.414677072|0.191728051|0.166392808|0.136840529|0.139840529,0|0|0.15|0.15|0.15|0.15,0|0.0178829404|-0.0215507015|-0.0281893149|-0.0673613429|-0.0673613429,0|0|0|0|0|0,1.91813434|1.19659123|0.265361502|0.157381916|7.7310624e-07|0.0120007731,optimal,0.11434877355072989,0.08356901632346533,0.03077975722726456,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.008974776021204889,0.002632330055348575,0.0011978789698332548,0.0018913879757747054
34,1.75,-2.223961964176892,0.564948558807373,0.13166259229183197,0.20512083172798157,0.3627852201461792,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.23198239505290985,0.27009057998657227,19.581724166870117,0.7217621207237244,0.7217621207237244,0.13557978585455682,0.13166259229183197,0.003917193562724852,0.4304694912834856,0.14617789347229654,0.43045977800308205,0.08152515530166299,0.34893462270141906,0.43045975009283605,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.8059156979218348,filtered,7,0,1,0,6,1,1,2,1.0,0.0,0.7217621207237244,0.0,1.0,0.017298188180907365,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.5806665188546116,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9984821081161499,0,osqp,0.0,valid,0.017298188180907365,1.0274487982572162,0|0.0280837432|0.120119031|0.148020898|0.149836391|0.149836391,0.479440166|0.29548455|0.0736401134|0.0484462304|0.0172981882|0.0202981882,0.660812606|0.47685699|0.255012553|0.22981867|0.198670628|0.201670628,0.599440166|0.41548455|0.193640113|0.16844623|0.137298188|0.140298188,0|0|0.15|0.15|0.15|0.15,0|0.0166188754|-0.0247716499|-0.0317722208|-0.0691922238|-0.0691922238,0|0|0|0|0|0,1.91776066|1.19855708|0.269788804|0.162012701|5.28945401e-07|0.0120005289,optimal,0.10645579758009605,0.08152515530166299,0.024930642278433057,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009403170086443424,0.0028046841034665704,0.0013238389510661364,0.0020996469538658857
35,1.8,-2.1340202958537744,0.5382394790649414,0.12876687943935394,0.2021826207637787,0.3403762876987457,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.21479687094688416,0.48365747928619385,12.240400314331055,0.7215794324874878,0.7215794324874878,0.13166259781328066,0.12876687943935394,0.0028957183739267145,0.432315639054354,0.13879249520810866,0.4323024372036159,0.06130168391264641,0.3710007532909695,0.4323024553328026,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.8045123208632319,filtered,8,0,1,0,7,1,1,2,1.0,0.0,0.7215794324874878,0.0,1.0,0.013138232898603941,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6094416844192787,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9970954656600952,0,osqp,0.0,valid,0.013138232898603941,1.0291773882786912,0|0.0270824943|0.117029105|0.143906914|0.14609501|0.14609501,0.479353736|0.296235803|0.0716574958|0.0459273082|0.0131382329|0.0161382249,0.660812605|0.477694672|0.253116365|0.227386178|0.194597102|0.197597094,0.599353736|0.416235803|0.191657496|0.165927308|0.133138233|0.136138225,0|0|0.15|0.15|0.15|0.15,0|0.0197644862|-0.0113971613|-0.0162331754|-0.0525520974|-0.0525520974,0|0|0|0|0|0,1.91741494|1.2047077|0.275232822|0.167476058|8.34223964e-07|0.0120008024,optimal,0.07838223178488397,0.061301683912646406,0.01708054787223757,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009163046954199672,0.0026671639643609524,0.0012686270056292415,0.0018529139924794436
36,1.85,-2.175660604801094,0.5476939678192139,0.12615849077701569,0.19934433698654175,0.34588512778282166,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.20974215865135193,0.19493219256401062,9.688545227050781,0.7221951484680176,0.7221951484680176,0.12876687169093093,0.12615849077701569,0.0026083809139152425,0.4351547109035314,0.1359437596812922,0.43514328960680804,0.05561054944273866,0.37953274016406935,0.4351432634224795,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.8445940349468684,filtered,9,0,1,0,8,1,1,2,1.0,0.0,0.7221951484680176,0.0,1.0,0.012657974502506192,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6147362902031395,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9992292523384094,0,osqp,6.652947558138944e-08,valid,0.012657974502506192,1.030774007212944,0|0.0282789814|0.112248305|0.137755616|0.138751016|0.138751016,0.479273905|0.297150131|0.0728253627|0.0470506866|0.0126579745|0.0156579418,0.660812605|0.478688832|0.254364063|0.228589387|0.194196675|0.197196642,0.599273905|0.417150131|0.192825363|0.167050687|0.132657975|0.135657942,0|0|0.15|0.15|0.15|0.15,0|0.0203043313|-0.0106379608|-0.0154705274|-0.050631962|-0.050631962,0|0|0|0|0|0,1.91709562|1.20890486|0.28066349|0.172732219|-6.39508496e-08|0.0119998054,optimal,0.06558862560151786,0.05561054944273867,0.009978076158779194,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.00928745896089822,0.0025037189479917288,0.0012446349719539285,0.0018768459558486938
37,1.9000000000000001,-2.1154436867724935,0.5296491980552673,0.12426691502332687,0.19704383611679077,0.32976222038269043,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.1955251544713974,0.3275023400783539,6.17834997177124,0.7085137367248535,0.7085137367248535,0.1261584870284782,0.12426691502332687,0.0018915720051513318,0.4299016120248257,0.12847254843655131,0.4298907491399263,0.041180568249290166,0.38871018089063614,0.42989073636661573,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.8512052338030391,filtered,10,0,1,0,9,1,1,2,1.0,0.0,0.7085137367248535,0.0,1.0,0.010025673313918959,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6201358789115161,0,0,12,,predictive_link_4,,,0,0,1,solved,nan,0,,0.9991949796676636,0,osqp,0.0,valid,0.010025673313918959,1.0322386130170158,1.50389052e-17|0.0286430306|0.110251914|0.134927161|0.135883799|0.135883799,0.479200675|0.29809804|0.0721646183|0.0460247938|0.0100256733|0.0130256632,0.660812605|0.47970997|0.253776549|0.227636724|0.191637604|0.194637594,0.599200675|0.41809804|0.192164618|0.166024794|0.130025673|0.133025663,0|0|0.15|0.15|0.15|0.15,9.96288428e-18|0.0212315253|-0.00327294397|-0.00671298573|-0.0401018796|-0.0401018796,0|0|0|0|0|0,1.9168027|1.21362368|0.285385529|0.177386189|8.13630409e-07|0.0120007732,optimal,0.04504723191467325,0.04118056824929017,0.0038666636653830744,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010243455995805562,0.0028193260077387094,0.001407545991241932,0.0021864318987354636
38,1.9500000000000002,-2.1232103318753137,0.5303010940551758,0.12270502001047134,0.1949288547039032,0.32843446731567383,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.18316105008125305,0.26499083638191223,4.435873508453369,0.6922306418418884,0.6922306418418884,0.12426691327602611,0.12270502001047134,0.0015618932655547674,0.4236470231833222,0.11965037510318487,0.42363567573093563,0.03425239725004582,0.3893832784808898,0.4236356697742501,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.875263028460296,filtered,11,0,1,0,10,1,1,2,1.0,0.0,0.6922306418418884,0.0,1.0,0.009226251384320233,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6116696478000557,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9996833801269531,0,osqp,7.454914559279491e-08,valid,0.009226251384320233,1.0335788964671195,0|0.028443536|0.104844055|0.12799751|0.128431122|0.128431122,0.479133661|0.299097811|0.0728452108|0.0466178227|0.00922625138|0.0122262336,0.660812605|0.480776756|0.254524156|0.228296768|0.190905196|0.193905178,0.599133661|0.419097811|0.192845211|0.166617823|0.129226251|0.132226234,0|0|0.15|0.15|0.15|0.15,0|0.0196730806|-0.00297244498|-0.00606014357|-0.0369050796|-0.0369050796,0|0|0|0|0|0,1.91653464|1.21606432|0.288408398|0.180411147|-7.40501315e-08|0.0119998547,optimal,0.041132533690045325,0.03425239725004583,0.006880136439999497,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009560792008414865,0.0030804519774392247,0.0012413050280883908,0.0020027640275657177
39,2.0,-2.0777054280061575,0.5168405175209045,0.12163518369197845,0.19319066405296326,0.3159462511539459,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.16785259544849396,0.31899580359458923,2.827741861343384,0.6772854924201965,0.6772854924201965,0.12270501756827398,0.12163518369197845,0.0010698338762955284,0.4185310076016433,0.11007680343721656,0.41851915207181295,0.02406081998874487,0.3944583320830681,0.4185191437420285,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.8836211673215218,filtered,12,0,1,0,11,1,1,2,1.0,0.0,0.6772854924201965,0.0,1.0,0.007512885047437634,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6105009967335935,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9996739625930786,0,osqp,0.0,valid,0.007512885047437634,1.0347912813826998,7.86477174e-19|0.0263611776|0.0976612758|0.119035702|0.119597442|0.119597442,0.479073041|0.300025295|0.0725177766|0.0460849348|0.00751288505|0.010512885,0.660812605|0.481764859|0.254257341|0.227824499|0.189252449|0.192252449,0.599073041|0.420025295|0.192517777|0.166084935|0.127512885|0.130512885,0|0|0.15|0.15|0.15|0.15,-1.68885839e-19|0.0189466206|0.000555253276|-0.00175732402|-0.0300515074|-0.0300515074,0|0|0|0|0|0,1.91629217|1.2190478|0.29062636|0.182582415|3.2765082e-08|0.0120000328,optimal,0.03860301117675772,0.02406081998874488,0.01454219118801284,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01041828899178654,0.002930845017544925,0.0013045680243521929,0.002172612934373319
40,2.0500000000000003,-2.0712662388962313,0.514148473739624,0.12082775682210922,0.1916346549987793,0.312260240316391,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.15497390925884247,0.27081283926963806,2.172412157058716,0.6647710800170898,0.6647710800170898,0.12163518419658129,0.12082775682210922,0.0008074273744720639,0.41510039397849674,0.10106390146042597,0.4150880946666559,0.018444107339662688,0.39664398732699324,0.4150880963886464,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.901393878306832,filtered,13,0,1,0,12,1,1,2,1.0,0.0,0.6647710800170898,0.0,1.0,0.006765366986360849,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6053947115852882,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9996638298034668,0,osqp,0.0,valid,0.006765366986360849,1.0358806874867994,1.41629709e-17|0.0247713013|0.0902270194|0.109706884|0.110031041|0.110031041,0.479018571|0.300922019|0.072791765|0.0463730134|0.00676536699|0.00976536699,0.660812605|0.482716053|0.254585799|0.228167048|0.188559401|0.191559401,0.599018571|0.420922019|0.192791765|0.166373013|0.126765367|0.129765367,0|0|0.0561796486|0.146502658|0.15|0.15,1.10146291e-17|0.0174713193|-0.00105891172|-0.00143150453|-0.0270614524|-0.0270614524,0|0|0|0|0|0,1.91607428|1.22115939|0.290108148|0.184060549|1.55166106e-08|0.0120000155,optimal,0.04088920722261293,0.018444107339662695,0.022445099882950237,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010279732989147305,0.0030352399917319417,0.0014280600007623434,0.00219608296174556
41,2.1,-2.041834721083704,0.5054300427436829,0.12033583968877792,0.19033825397491455,0.3040179908275604,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.14177206158638,0.2762224078178406,1.319545865058899,0.6536158919334412,0.6536158919334412,0.12082775527967064,0.12033583968877792,0.0004919155908927192,0.4125651981794789,0.09251129729896274,0.41255248210638334,0.011800904363885418,0.4007515777424979,0.41255247683990415,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.9106814808636453,filtered,14,0,1,0,13,1,1,2,1.0,0.0,0.6536158919334412,0.0,1.0,0.005618080627124905,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6039183610088902,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9996253848075867,0,osqp,7.96632934688124e-08,valid,0.005618080627124905,1.036852385020855,0|0.0227633614|0.0829790501|0.100674729|0.101021619|0.101021619,0.478969986|0.301750116|0.0726915|0.0461451032|0.00561808063|0.00861806744,0.660812606|0.483592736|0.254534119|0.227987722|0.1874607|0.190460687,0.598969986|0.421750116|0.1926915|0.166145103|0.125618081|0.128618067,0|0|0.0392687685|0.142069579|0.15|0.15,0|0.0165991472|0.00081058773|0.000704658986|-0.0224724029|-0.0224724029,0|0|0|0|0|0,1.91587995|1.22359961|0.291576588|0.185285072|-8.04076472e-08|0.0119998668,optimal,0.04210240700447541,0.011800904363885412,0.030301502640589995,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.010014240979216993,0.0030579179292544723,0.0013016960583627224,0.0022641050163656473
42,2.15,-2.0397983990992454,0.5041391849517822,0.12002602219581604,0.18919429183006287,0.30221349000930786,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.130350261926651,0.24253158271312714,1.1576604843139648,0.6442413330078125,0.6442413330078125,0.1203358382379334,0.12002602219581604,0.0003098160421173557,0.41110228298567586,0.08457185023426492,0.4110892036094963,0.007856445170178934,0.4032327584393174,0.4110891986531464,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.9239652347228856,filtered,15,0,1,0,14,1,1,2,1.0,0.0,0.6442413330078125,0.0,1.0,0.004987613329800897,0,0,0,0,0.31538024944972776,0.0,filtered,osqp optimal,0.6006463286137302,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.999550998210907,0,osqp,7.154767438233289e-10,valid,0.004987613329800897,1.0377153918943254,6.0429416e-19|0.0212701636|0.0763144203|0.0922850739|0.0924701203|0.0924701203,0.478926836|0.302539578|0.0727011869|0.046240083|0.00498761333|0.00798761333,0.660812605|0.484425348|0.254586956|0.228125853|0.186873383|0.189873383,0.598926836|0.422539578|0.192701187|0.166240083|0.124987613|0.127987613,0|0|0|0.0599429453|0.15|0.15,1.27465748e-19|0.0153992503|0.000760642785|-0.000836237874|-0.0199504541|-0.0199504541,0|0|0|0|0|0,1.91570734|1.22555756|0.29156539|0.184124094|-8.09813702e-10|0.0119999992,optimal,0.04528598802049697,0.007856445170178932,0.03742954285031804,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.009939034003764391,0.0027375880163162947,0.0015938220312818885,0.002225921954959631
43,2.2,-2.0323989085917185,0.5041652917861938,0.11929439753293991,0.1883353888988495,0.30275607109069824,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.051206089556217194,2.10874080657959,38.096343994140625,0.6360294222831726,0.6360294222831726,0.12002602198694697,0.11929439753293991,0.0007316244540070543,0.4102529817410736,0.020424744207627757,0.4102395791296369,0.014741093502638542,0.39549848562699835,0.41023957841573866,0,0,disabled,0.0,1,SERVO,direct_path,0,1.6619391090935096,1.6619391090935096,7,1,1,1,3,2.013581994101717,0.12058798223733902,0.05450470423857819;0.05409344556056491;0.054414981941547876;0.05130125551973882;0.051787260451411375;0.05184807030376298;0.053954250196064917,0.12612426280975342;0.12051460891962051;0.12221094220876694;0.12058798223733902;0.12213147431612015;0.12147993594408035;0.12414740771055222,448,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 350, 'obstacle_contact': 19, 'self_collision': 0}",0.0007387294376302141,376,376,nan,nan,0.9323312520316768,filtered,16,0,1,0,15,1,1,2,1.0,0.0,0.6360294222831726,0.0,1.0,0.004194971047337362,0,0,0,0,0.31538024944972776,0.0,filtered,,0.6068776154646331,0,1,12,predictive_link_4,predictive_link_4,,,2,0,0,maximum iterations reached,nan,0,,0.6364520192146301,0,,0.0,valid,0.004194971047337362,1.0384779926323728,0|0.0196179793|0.0699944068|0.0843865086|0.0845330328|0.0845330328,0.478888706|0.303273641|0.0727275175|0.0461558862|0.00419497105|0.00719495677,0.660812605|0.485197541|0.254651417|0.228079786|0.186118871|0.189118856,0.598888706|0.423273641|0.192727518|0.166155886|0.124194971|0.127194957,0|0|0|0.0393838616|0.15|0.15,0|-0.00450537094|-0.0109861809|-0.0118654731|-0.0167798839|-0.0167798839,0|0|0|0|0|0,1.91555482|1.20858919|0.279923889|0.172758072|3.21910196e-10|0.0119999432,optimal,0.048046706942934496,0.014741093502638542,0.03330561344029595,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.013154815998859704,0.002542818896472454,0.002274380996823311,0.0034072600537911057
