step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
137,6.9,-2.1071775364546834,0.5122825503349304,0.09583300352096558,0.18641984462738037,0.3065382242202759,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.26103609800338745,6.18062686920166,24.792015075683594,0.3499999940395355,0.0,0.09384081653922567,0.09583300352096558,-0.0019921869817399046,0.2533105456815427,0.11167982125701151,-0.23075061687672976,-0.023194857671123736,-0.20755575920560604,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004874574313145183,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.469838005344048,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.01819485694683413,1,continuity_tiebreak,0.8907217383384705,0,goal_velocity_linprog,0.0,valid,0.004874574313145183,1.046013654669556,0|0.14799125|0.307288356|0.323474647|0.337928238|0.337928238,0.395795395|0.183436323|0.0299785042|0.0400067027|0.00487457431|0.00787453239,0.578096078|0.365737005|0.212279187|0.222307385|0.187175257|0.190175215,0.515795395|0.303436323|0.149978504|0.160006703|0.124874574|0.127874532,0|0.15|0.15|0.15|0.0146379238|0.0146379365,0|-0.0473845097|-0.0456283565|-0.0414793158|-0.0194982955|-0.019498294,0|0|0|0|0|0,1.58318158|0.686360781|0.0742856601|0.118547495|1.71332282e-09|0.0119998356,optimal,-0.01819485694683413,-0.02319485767112374,0.005000000724289608,0.432759643|0.53099674|0.320739418,0|-0|0,0.018936319975182414,0.0030580930178985,0.0013511909637600183,0.00857481302227825
138,6.95,-1.973985772641147,0.4977211058139801,0.0936993658542633,0.1866750717163086,0.301792711019516,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.23690705001354218,6.283060550689697,22.892332077026367,0.3499999940395355,0.0,0.09583300584015722,0.0936993658542633,0.002133639985893915,0.2540231085042988,0.1275713175976624,-0.22592742132453214,0.058146693733788786,-0.2840741150583209,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.001640353489810939,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.4198227938628186,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.06314669304169251,1,continuity_tiebreak,0.20676052570343018,0,goal_velocity_linprog,8.673617379884035e-19,valid,0.001640353489810939,1.0466055876648,1.2705038e-19|0.0644277684|0.105640445|0.110071032|0.111653136|0.111653136,0.395765798|0.18751014|0.0316449677|0.0407792473|0.00164035349|0.0046403504,0.578096078|0.36984042|0.213975247|0.223109527|0.183970633|0.18697063,0.515765798|0.30751014|0.151644968|0.160779247|0.121640353|0.12464035,0|0.15|0.15|0.15|0.15|0.15,-5.3670828e-21|0.0110269785|0.0178030049|0.0176541776|-0.00656141384|-0.00656141384,0|0|0|0|0|0,1.58306319|0.761067539|0.144382876|0.180771167|1.20989343e-10|0.0119999878,optimal,0.06314669304169251,0.05814669373378878,0.004999999307903735,0.432759643|0.53099674|0.320739418,0|-0|0,0.031108041061088443,0.005748564028181136,0.0024842850398272276,0.011604294995777309
139,7.0,-1.9001859817340174,0.49983447790145874,0.08714412897825241,0.1863986849784851,0.3024541735649109,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4867047667503357,6.0449442863464355,24.705307006835938,0.3499999940395355,0.0,0.09369936585819236,0.08714412897825241,0.006555236879939946,0.25326143587307554,0.3580984219952034,-0.222319471428722,0.167397101066466,-0.389716572495188,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004204399736817535,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5913386483832822,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.1723971040638382,1,continuity_tiebreak,0.8744426965713501,0,goal_velocity_linprog,0.0,valid,0.004204399736817535,1.0494137132562031,9.25883293e-21|0.0237454495|0.11299949|0.122015712|0.127777394|0.127777394,0.395625392|0.194879944|0.0406641428|0.0494630538|0.00420439974|0.00720439974,0.578096078|0.37735063|0.223134829|0.231933739|0.186675085|0.189675085,0.515625392|0.314879944|0.160664143|0.169463054|0.1242044|0.1272044,0|0|0|0|0|0,2.07700178e-21|0.0578736339|0.0657098019|0.0635412136|-0.0168175977|-0.0168175977,0|0|0|0|0|0,1.58250157|0.83739341|0.228366373|0.261393429|1.24739041e-09|0.0120000012,optimal,0.1723971040638382,0.16739710106646596,0.005000002997372244,0.432759643|0.53099674|0.320739418,0|-0|0,0.022548349923454225,0.005797284888103604,0.0015619409969076514,0.008505626930855215
140,7.050000000000001,-1.9165946788266621,0.49996694922447205,0.08159437030553818,0.18668696284294128,0.3017643094062805,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7675857543945312,5.750874042510986,22.553197860717773,0.3499999940395355,0.0,0.0871441297934795,0.08159437030553818,0.0055497594879413276,0.25242884233561674,0.5901074165693548,-0.2314066459741642,0.2040617890813246,-0.4354684350554888,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0036802497725923616,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.8282602655626081,0,1,12,predictive_link_4|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.20906179382765258,1,continuity_tiebreak,0.9949313402175903,0,goal_velocity_linprog,5.204170427930421e-18,valid,0.0036802497725923616,1.054280171678247,7.20348459e-21|0.108740257|0.321844928|0.343652177|0.359951061|0.359951061,0.395382069|0.197203217|0.0438136831|0.0525605006|0.00368024977|0.00668024977,0.578096078|0.379917225|0.226527692|0.235274509|0.186394258|0.189394258,0.515382069|0.317203217|0.163813683|0.172560501|0.12368025|0.12668025,0|0|0|0|0.00452891256|0.00452891256,-7.37964162e-21|0.103192825|0.118192605|0.114541156|-0.0147209987|-0.0147209987,0|0|0|0|0|0,1.58152828|0.892005691|0.293447338|0.324783158|4.30388565e-10|0.0120000004,optimal,0.20906179382765258,0.20406178908132463,0.005000004746327946,0.432759643|0.53099674|0.320739418,0|-0|0,0.018723590997979045,0.0032337920274585485,0.0012486110208556056,0.009077437920495868
141,7.1000000000000005,-2.0776585049127685,0.49667567014694214,0.08573602139949799,0.18778571486473083,0.2991500198841095,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9199106693267822,4.1288909912109375,74.20803833007812,0.3499999940395355,0.0,0.08159437044090459,0.08573602139949799,-0.004141650958593396,0.2505396755851157,0.7537071843544837,-0.24138242325998432,0.07680752019463206,-0.3181899434546164,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0036474703761964905,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9687515256282508,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.0818075181152347,1,continuity_tiebreak,0.986251175403595,0,goal_velocity_linprog,0.0,valid,0.0036474703761964905,1.0607900640461159,0|0.193765377|0.535106174|0.569249471|0.594808705|0.594808705,0.395056575|0.201751397|0.0499268501|0.0585816046|0.00364747038|0.00664747038,0.578096078|0.3847909|0.232966353|0.241621108|0.186686974|0.189686974,0.515056575|0.321751397|0.16992685|0.178581605|0.12364747|0.12664747,0|0|0|0|0|0,0|0.144042136|0.15665936|0.151146934|-0.0145898821|-0.0145898821,0|0|0|0|0|0,1.5802263|0.951047723|0.35636676|0.385473352|-5.92640699e-10|0.0119999994,optimal,0.0818075181152347,0.07680752019463205,0.004999997920602656,0.432759643|0.53099674|0.320739418,0|-0|0,0.020791390095837414,0.003225754015147686,0.002059141988866031,0.00700541096739471
142,7.15,-2.1851202423136122,0.4965137541294098,0.09560931473970413,0.18800485134124756,0.2986314594745636,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6666529178619385,5.535037040710449,179.54153442382812,0.3499999940395355,0.0,0.08573602524996601,0.09560931473970413,-0.009873289489738118,0.2470142852596967,0.5484933872282677,-0.2328516444718762,-0.11272339712377703,-0.12012824734809917,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0044645387566853295,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.7505619093874084,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.10772339480856812,1,continuity_tiebreak,0.989847719669342,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.0044645387566853295,1.0664239587710573,2.07163313e-20|0.279019458|0.694589674|0.736163811|0.760541289|0.760541289,0.39477488|0.208668045|0.0586034989|0.0670826079|0.00446453876|0.00746453876,0.578096078|0.391989243|0.241924697|0.250403806|0.187785737|0.190785737,0.51477488|0.328668045|0.178603499|0.187082608|0.124464539|0.127464539,0|0|0|0|0|0,4.072382e-20|0.0869868499|0.0967640963|0.0919577482|-0.0178581549|-0.0178581549,0|0|0|0|0|0,1.57909952|0.921659031|0.331178092|0.36028818|1.1127373e-10|0.0120000001,optimal,-0.10772339480856812,-0.11272339712377705,0.005000002315208932,0.432759643|0.53099674|0.320739418,0|-0|0,0.017315127071924508,0.002983866026625037,0.0014234610134735703,0.007261562044732273
143,7.2,-2.159210990540062,0.4983992278575897,0.10342808067798615,0.18763932585716248,0.29949694871902466,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.38845834136009216,5.900471210479736,47.199588775634766,0.3499999940395355,0.0,0.09560931706426576,0.10342808067798615,-0.007818763613720386,0.24444047454802312,0.3193122959128717,-0.21629740926709343,-0.12002101374314633,-0.0962763955239471,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004504890056356417,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5329542660136461,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.11502100712422486,1,continuity_tiebreak,0.9813745021820068,0,goal_velocity_linprog,0.0,valid,0.004504890056356417,1.0699993515922002,2.16948175e-19|0.196113339|0.502193007|0.539511328|0.552470967|0.552470967,0.39459611|0.213319818|0.0643277449|0.0723284086|0.00450489006|0.00750489006,0.578096078|0.396819785|0.247827713|0.255828376|0.188004858|0.191004858,0.51459611|0.333319818|0.184327745|0.192328409|0.12450489|0.12750489,0|0|0|0|0|0,1.22512051e-19|0.0417924659|0.044131955|0.0352421535|-0.0180195597|-0.0180195597,0|0|0|0|0|0,1.57838444|0.895071736|0.301442935|0.324555788|5.57074008e-10|0.0120000006,optimal,-0.11502100712422486,-0.12002101374314632,0.005000006618921457,0.432759643|0.53099674|0.320739418,0|-0|0,0.017354428069666028,0.0027351239696145058,0.0014917240478098392,0.007567745051346719
144,7.25,-2.115005024299556,0.5128231644630432,0.10548871010541916,0.18703529238700867,0.3041568100452423,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.20073062181472778,6.607041835784912,38.48627471923828,0.3499999940395355,0.0,0.10342808076798103,0.10548871010541916,-0.0020606293374381274,0.24333350441344415,0.07355776028049918,-0.20817556338923363,-0.022495502454310787,-0.18568006093492284,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004035965582451104,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.42287135174376506,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.017495503658711248,1,continuity_tiebreak,0.5261918902397156,0,goal_velocity_linprog,0.0,valid,0.004035965582451104,1.0718763734492658,0|0.112598168|0.292917956|0.31737595|0.320633765|0.320633765,0.394502259|0.215800774|0.0671550314|0.0745824401|0.00403596558|0.00703591725,0.578096078|0.399394593|0.25074885|0.258176259|0.187629784|0.190629736,0.514502259|0.335800774|0.187155031|0.19458244|0.124035966|0.127035917,0|0|0|0|0.0074776392|0.007477653,0|0.00328604302|-0.00410317482|-0.00780403946|-0.0161438636|-0.0161438625,0|0|0|0|0|0,1.57800904|0.866489139|0.264516951|0.290525721|-1.24741017e-09|0.0119998065,optimal,-0.017495503658711248,-0.022495502454310787,0.00499999879559954,0.432759643|0.53099674|0.320739418,0|-0|0,0.017453024978749454,0.0031445890199393034,0.0012395139783620834,0.00775653007440269
145,7.300000000000001,-1.952796359124589,0.499250203371048,0.10161729156970978,0.18740546703338623,0.30005204677581787,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.39288821816444397,6.9490509033203125,22.384580612182617,0.3499999940395355,0.0,0.10548871375909392,0.10161729156970978,0.0038714221893841466,0.2438094440402332,0.1906372587857216,-0.2117326017395578,0.10024864681406608,-0.31198124855362386,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.208708361024037,1.6397433331003413,0,0,0,0,-1,nan,nan,,,480,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,487,487,nan,nan,1.0,filtered,0,1,7,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0012877168749270834,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.5352145201578663,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.1052486417646348,1,continuity_tiebreak,0.46871834993362427,0,goal_velocity_linprog,0.0,valid,0.0012877168749270834,1.072383600711274,0|0.0277695831|0.0751756027|0.0819853597|0.0735691473|0.0735691473,0.394476898|0.216408|0.0671429833|0.0736486971|0.00128771687|0.00428771687,0.578096078|0.40002718|0.250762163|0.257267877|0.184906897|0.187906897,0.514476898|0.336408|0.187142983|0.193648697|0.121287717|0.124287717,0|0|0.15|0.15|0.15|0.15,0|-0.0278041269|-0.0423911245|-0.0337953685|-0.00515087018|-0.00515087018,0|0|0|0|0|0,1.57790759|0.837827872|0.226180809|0.26079942|-2.68079601e-09|0.0119999973,optimal,0.1052486417646348,0.10024864681406608,0.0049999949505687286,0.432759643|0.53099674|0.320739418,0|-0|0,0.01952110999263823,0.0037037410074844956,0.001266753999516368,0.00791262206621468
146,7.3500000000000005,-1.8528730808760798,0.49879512190818787,0.09253702312707901,0.18740928173065186,0.300042986869812,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.679589033126831,6.3334221839904785,30.753976821899414,0.3499999940395355,0.0,0.1016172726559975,0.09253702312707901,0.009080249528918491,0.2431989553559792,0.4336379288474134,-0.20930113283524704,0.22963356472110186,-0.4389346975563489,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2341783840674907,1.873921717167832,0,0,0,0,-1,nan,nan,,,544,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 544, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,552,552,nan,nan,1.0,filtered,0,1,8,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.003824941323381112,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.7820370261971551,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.23463357548551522,1,continuity_tiebreak,0.9661365151405334,0,goal_velocity_linprog,0.0,valid,0.003824941323381112,1.0716106172638233,0|0.0626907728|0.15857627|0.170666483|0.189968005|0.189968005,0.394515547|0.211511902|0.0615354144|0.0695857197|0.00382494132|0.00682494132,0.578096078|0.395092433|0.245115945|0.253166251|0.187405472|0.190405472,0.514515547|0.331511902|0.181535414|0.18958572|0.123824941|0.126824941,0|0.15|0.15|0.15|0|0,0|-0.0688763925|-0.0789622839|-0.0726962252|-0.0152997608|-0.0152997608,0|0|0|0|0|0,1.57806219|0.777171217|0.167179374|0.205646654|4.47317704e-09|0.0120000045,optimal,0.23463357548551522,0.2296335647211019,0.00500001076441331,0.432759643|0.53099674|0.320739418,0|-0|0,0.25490926392376423,0.003005662001669407,0.0014780269702896476,0.010037016938440502
147,7.4,-1.850686484322342,0.49521616101264954,0.08433683216571808,0.18810278177261353,0.3168472647666931,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9045224189758301,5.656744003295898,54.52470779418945,0.3499999940395355,0.0,0.09253702098303157,0.08433683216571808,0.008200188817313492,0.24436247747845574,0.6626211072685619,-0.21928133368606265,0.27412859570900305,-0.49340992939506567,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2341783840674907,1.873921717167832,0,0,0,0,-1,nan,nan,,,544,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 544, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,552,552,nan,nan,1.0,filtered,0,1,8,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.003937742865083596,1,1,0,0,0.1472218018947355,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.9847030800903841,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.279128582730057,1,continuity_tiebreak,0.9760844111442566,0,goal_velocity_linprog,0.0,valid,0.003937742865083596,1.0694307872450317,0|0.148355764|0.375946967|0.40160454|0.430784716|0.430784716,0.394624538|0.202768919|0.0529298747|0.0615867418|0.00393774287|0.00693772555,0.578096078|0.386240458|0.236401414|0.245058281|0.187409282|0.190409265,0.514624538|0.322768919|0.172929875|0.181586742|0.123937743|0.126937726,0|0.15|0.15|0.15|0|0,0|-0.10657176|-0.0692287026|-0.0542324263|-0.0157509755|-0.0157509755,0|0|0|0|0|0,1.57849815|0.704503915|0.142490796|0.192114541|-4.03089942e-09|0.0119999267,optimal,0.279128582730057,0.27412859570900305,0.00499998702105392,0.432759643|0.53099674|0.320739418,0|-0|0,0.022135909995995462,0.0026935740606859326,0.0016995590412989259,0.010515415924601257
148,7.45,-2.1989614285090204,0.5386664867401123,0.08589070290327072,0.1891753077507019,0.3767552673816681,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0545846223831177,3.964066743850708,59.38493347167969,0.3500000238418579,0.0,0.0843368325372355,0.08589070290327072,-0.0015538703660352149,0.24723524682730827,0.8016038331534121,-0.23713866133720404,0.1460823579571613,-0.38322101929436536,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2341783840674907,1.873921717167832,0,0,0,0,-1,nan,nan,,,544,0,0,1,8,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 544, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,552,552,nan,nan,1.0,filtered,0,1,8,1,21,0,1,0,0.0,0.0,0.0,0.0,1.0,0.004828650123689285,1,1,0,0,0.1472218018947355,0.3500000238418579,filtered,linprog goal-velocity priority optimal,1.1255222011205863,0,1,12,predictive_link_4|joint_1_velocity_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.1510823559956604,1,continuity_tiebreak,0.9912117719650269,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.004828650123689285,1.0654824395382991,5.54191817e-20|0.233461839|0.58660944|0.618572707|0.656553389|0.656553389,0.394821956|0.192460545|0.047838392|0.0578628643|0.00482865012|0.00782865012,0.578096078|0.375734666|0.231112514|0.241136986|0.188102772|0.191102772,0.514821956|0.312460545|0.167838392|0.177862864|0.12482865|0.12782865,0|0.15|0.132068585|0.10787739|0|0,-1.73965778e-20|-0.145288388|-0.0573430938|-0.0621510168|-0.0193146025|-0.0193146025,0|0|0|0|0|0,1.57928782|0.62455379|0.134010474|0.16930044|-1.97109488e-09|0.011999998,optimal,0.1510823559956604,0.14608235795716132,0.0049999980384990705,0.432759643|0.53099674|0.320739418,0|-0|0,0.01726683008018881,0.0030065670143812895,0.0014475471107289195,0.006953486008569598
