step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
71,3.6,-2.072107603985207,0.5149361491203308,0.08259189873933792,0.17739084362983704,0.3248675465583801,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06847764551639557,0.07186809927225113,0.08835775405168533,0.08260767161846161,0.08260767161846161,0.08266302672880797,0.08259189873933792,7.112798947005172e-05,0.03287494178434251,0.005853975080890007,0.03034180681212252,0.0014395937447150057,0.028902213067407517,0.03034180581979578,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.25503986107651144,1.7813351360382512,1,1,1,1,0,0.10268795277814124,0.14668971300125122,0.053762210927332514,0.14668971300125122,448,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 455, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,455,455,nan,nan,0.5409642453345672,filtered,0,0,7,6,54,6,1,2,1.0,0.0,0.08260767161846161,0.0,1.0,-2.815447676256244e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04637453138603092,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999995231628418,0,osqp,7.353935173684024e-08,valid,-2.815447676256244e-05,0.9482571261224838,0|0.00575424959|0.00464339138|0.00349551928|0.00616651247|0.00616651247,0.400683221|0.235016252|0.0817424554|0.0752371071|-2.81544768e-05|0.00297184552,0.578096078|0.412429108|0.259155312|0.252649963|0.177384702|0.180384702,0.520683221|0.355016252|0.201742455|0.195237107|0.119971846|0.122971846,0|0.15|0.15|0.15|0|0,0|-0.00376678534|-0.00107925947|-0.00135989928|0.000112544285|0.000112544285,0|0|0|0|0|0,1.60273289|0.936298221|0.325890562|0.299588529|-7.36221391e-08|0.0119999264,optimal,0.08366801455853397,0.0014395937447150055,0.08222842081381897,0.432759643|0.53099674|0.320739418,0|-0|0,0.010702887084335089,0.003242923994548619,0.0025228760205209255,0.0015750270104035735
72,3.6500000000000004,-2.07219181817528,0.5149361491203308,0.08252664655447006,0.17739859223365784,0.3248475193977356,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06506391614675522,0.06828165799379349,0.07194360345602036,0.07979817688465118,0.07979817688465118,0.08259189692421641,0.08252664655447006,6.525036974634746e-05,0.0327829858243809,0.00555385656100337,0.03026679048813886,0.0013201206247217515,0.02894666986341711,0.030266789822965844,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.25503986107651144,1.7813351360382512,1,1,1,1,0,0.10268795277814124,0.14668971300125122,0.053762210927332514,0.14668971300125122,448,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 455, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,455,455,nan,nan,0.5613828652648635,filtered,0,0,7,6,55,7,1,2,1.0,0.0,0.07979817688465118,0.0,1.0,-3.656574266684698e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04642113915502097,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999997019767761,0,osqp,7.371592144274526e-08,valid,-3.656574266684698e-05,0.9485481072283731,0|0.00546533856|0.00439779908|0.00329625946|0.00584878084|0.00584878084,0.400668672|0.23484474|0.0816872841|0.0751710744|-3.65657427e-05|0.00296343426,0.578096078|0.412272145|0.259114689|0.25259848|0.17739084|0.18039084,0.520668672|0.35484474|0.201687284|0.195171074|0.119963434|0.122963434,0|0.15|0.15|0.15|0|0,0|-0.00357024082|-0.0010027027|-0.00126390683|0.000146189222|0.000146189222,0|0|0|0|0|0,1.60267469|0.935808717|0.325746434|0.299420391|-7.3748425e-08|0.0119999263,optimal,0.08356238654903275,0.0013201206247217513,0.082242265924311,0.432759643|0.53099674|0.320739418,0|-0|0,0.010124251944944263,0.0029413760639727116,0.0019012100528925657,0.0019757960690185428
73,3.7,-2.0726617475905256,0.5149361491203308,0.08248719573020935,0.17740756273269653,0.32482436299324036,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.043274927884340286,0.4357869625091553,7.350187301635742,0.054023463279008865,0.054023463279008865,0.08252664472349454,0.08248719573020935,3.9448993285187695e-05,0.022889871106221867,0.0036811013115840238,0.021139084765368694,0.0008022713772394031,0.02033681338812929,0.02113908429636688,0,0,disabled,0.0,1,TRACK,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.5817318260556634,filtered,0,0,8,7,56,0,1,2,1.0,0.0,0.054023463279008865,0.0,1.0,-4.263334729222301e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.032597385609845625,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.999997079372406,0,osqp,3.3562719175921074e-08,valid,-4.263334729222301e-05,0.9488246646821481,0|0.00519162764|0.00416779548|0.00311278772|0.00554900016|0.00554900016,0.400654844|0.234681847|0.0816349066|0.0751084856|-4.26333473e-05|0.00295736665,0.578096078|0.41212308|0.25907614|0.252549719|0.1773986|0.1803986,0.520654844|0.354681847|0.201634907|0.195108486|0.119957367|0.122957367,0|0.15|0.15|0.15|0|0,0|-0.00235477363|-0.000610425647|-0.000775317404|0.000170499804|0.000170499804,0|0|0|0|0|0,1.60261938|0.936372613|0.325929201|0.299658625|-3.35856633e-08|0.0119999664,optimal,0.0834669990556282,0.0008022713772394028,0.0826647276783888,0.432759643|0.53099674|0.320739418,0|-0|0,0.23693479306530207,0.0026040109805762768,0.0013464330695569515,0.0017649299697950482
74,3.75,-2.0722989321615937,0.5149361491203308,0.08242911100387573,0.1774158477783203,0.324802964925766,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.059663765132427216,0.3277815282344818,15.271367073059082,0.0754631832242012,0.0754631832242012,0.08248719838348624,0.08242911100387573,5.808737961050803e-05,0.03264947174853302,0.005084255448599617,0.03015789167759054,0.0011597367699201027,0.028998154907670437,0.030157892647646997,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6033931116465747,filtered,0,0,8,7,57,1,1,2,1.0,0.0,0.0754631832242012,0.0,1.0,-4.2916880125906665e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04646491714279246,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999984502792358,0,osqp,7.387572004634822e-08,valid,-4.2916880125906665e-05,0.9490100052717843,5.70354835e-20|0.00344734|0.00274993771|0.0020294554|0.00367913579|0.00367913579,0.400645577|0.234737288|0.0816543836|0.075134169|-4.29168801e-05|0.00295708312,0.578096078|0.412187788|0.259104884|0.252584669|0.177407583|0.180407583,0.520645577|0.354737288|0.201654384|0.195134169|0.119957083|0.122957083,0|0.15|0.15|0.15|0|0,-5.59536887e-20|-0.00326811254|-0.000903406866|-0.00113801784|0.000171593804|0.000171593804,0|0|0|0|0|0,1.60258231|0.93568104|0.325714128|0.299398658|-7.37166005e-08|0.0119999263,optimal,0.08298215561302655,0.0011597367699201027,0.08182241884310644,0.432759643|0.53099674|0.320739418,0|-0|0,0.008715937961824238,0.00275893893558532,0.00123500800691545,0.0016201110556721687
75,3.8000000000000003,-2.072365676168712,0.5149361491203308,0.08237627893686295,0.17742574214935303,0.32477742433547974,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0566881000995636,0.059517279267311096,7.745944976806641,0.0731346383690834,0.0731346383690834,0.08242910768273354,0.08237627893686295,5.2828745870592275e-05,0.03257803840204825,0.004826672377488902,0.030098470068930978,0.0010697393636568814,0.029028730705274095,0.030098468856236852,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6157296201612001,filtered,0,0,8,7,58,2,1,2,1.0,0.0,0.0731346383690834,0.0,1.0,-4.718817743025461e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046493036934390206,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998807907104,0,osqp,7.396989975378375e-08,valid,-4.718817743025461e-05,0.9492606864455276,0|0.00476440477|0.00381591183|0.0028401941|0.00507805322|0.00507805322,0.400633044|0.234423922|0.0815520253|0.075009595|-4.71881774e-05|0.00295281182,0.578096078|0.411886956|0.25901506|0.252472629|0.177415846|0.180415846,0.520633044|0.354423922|0.201552025|0.195009595|0.119952812|0.122952812,0|0.15|0.15|0.15|0|0,0|-0.00309880956|-0.00084514331|-0.00106323279|0.000188678748|0.000188678748,0|0|0|0|0|0,1.60253217|0.934596879|0.325362958|0.298975147|-7.3961877e-08|0.011999926,optimal,0.08332863254038704,0.001069739363656881,0.08225889317673016,0.432759643|0.53099674|0.320739418,0|-0|0,0.010816950001753867,0.0030474899103865027,0.0012691060546785593,0.003628517035394907
76,3.85,-2.072418978647768,0.5149361491203308,0.08232730627059937,0.17743602395057678,0.3247508704662323,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.05386221036314964,0.056519344449043274,0.0602533258497715,0.07097039371728897,0.07097039371728897,0.08237627746089471,0.08232730627059937,4.89711902953438e-05,0.032513523258192914,0.004582170748354689,0.030044867228601856,0.000992005687256833,0.029052861541345024,0.03004486669027613,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6357184225039452,filtered,0,0,8,7,59,3,1,2,1.0,0.0,0.07097039371728897,0.0,1.0,-4.939293064652739e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.046512048383222405,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999999403953552,0,osqp,7.403340682664815e-08,valid,-4.939293064652739e-05,0.9495024912662385,4.779307e-21|0.00452261722|0.00361598886|0.00268609789|0.004823004|0.004823004,0.400620953|0.234282394|0.0815067172|0.0749557466|-4.93929306e-05|0.0029505994,0.578096078|0.411757518|0.258981842|0.252430871|0.177425732|0.180425724,0.520620953|0.354282394|0.201506717|0.194955747|0.119950607|0.122950599,0|0.15|0.15|0.15|0|0,2.74045097e-21|-0.00294096656|-0.000795096078|-0.000999395838|0.000197497617|0.000197497617,0|0|0|0|0|0,1.60248381|0.934188608|0.325231773|0.298823591|-7.41060294e-08|0.0119998952,optimal,0.08325316836725519,0.0009920056872568333,0.08226116267999835,0.432759643|0.53099674|0.320739418,0|-0|0,0.009217327926307917,0.0026052179746329784,0.0013925969833508134,0.0017168259946629405
77,3.9000000000000004,-2.0724659171295703,0.5149361491203308,0.08228177577257156,0.17744648456573486,0.32472386956214905,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.051177285611629486,0.0536995492875576,0.05642922222614288,0.06895972043275833,0.06895972043275833,0.08232730481721552,0.08228177577257156,4.5529044643957683e-05,0.03245471097107411,0.004350612066748101,0.029995706011911257,0.0009223910150440626,0.029073314996867196,0.02999570548237523,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6553725567382852,filtered,0,0,8,7,60,4,1,2,1.0,0.0,0.06895972043275833,0.0,1.0,-5.056651434605375e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04652637518071961,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999999403953552,0,osqp,7.407833575398017e-08,valid,-5.056651434605375e-05,0.9497321321005575,0|0.0042971217|0.00343136972|0.00254468985|0.00457885683|0.00457885683,0.400609471|0.234147546|0.0814631125|0.0749039424|-5.05665143e-05|0.00294941095,0.578096078|0.411634152|0.258949719|0.252390549|0.17743604|0.180436018,0.520609471|0.354147546|0.201463113|0.194903942|0.119949433|0.122949411,0|0.15|0.15|0.15|0|0,0|-0.00279193603|-0.00075001977|-0.000941666398|0.00020219193|0.00020219193,0|0|0|0|0|0,1.60243788|0.933798247|0.32510243|0.298674103|-7.4127579e-08|0.0119998357,optimal,0.08318395594336991,0.0009223910150440628,0.08226156492832586,0.432759643|0.53099674|0.320739418,0|-0|0,0.008987125009298325,0.0027610070537775755,0.001338908914476633,0.0017249899683520198
78,3.95,-2.072507580883456,0.5149361491203308,0.08223933726549149,0.17745712399482727,0.3246963918209076,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0486261360347271,0.0510237030684948,0.05353282392024994,0.06709402799606323,0.06709402799606323,0.08228177831760944,0.08223933726549149,4.2441052117953015e-05,0.03240100289019771,0.004131104112983264,0.029950492283332714,0.0008593470735456058,0.029091145209787107,0.029950493209724205,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6746891502567333,filtered,0,0,8,7,61,5,1,2,1.0,0.0,0.06709402799606323,0.0,1.0,-5.1035577466260196e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04653759442239067,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999998211860657,0,osqp,7.41094511491798e-08,valid,-5.1035577466260196e-05,0.9499507584004098,1.37420076e-19|0.00408323653|0.00325717243|0.00241237537|0.00434759255|0.00434759255,0.40059854|0.234019366|0.081421541|0.0748547411|-5.10355775e-05|0.00294896442,0.578096078|0.411516904|0.258919079|0.252352279|0.177446502|0.180446502,0.52059854|0.354019366|0.201421541|0.194854741|0.119948964|0.122948964,0|0.15|0.15|0.15|0|0,-1.03529776e-19|-0.00265092722|-0.000708758944|-0.000888736625|0.000204068133|0.000204068133,0|0|0|0|0|0,1.60239416|0.933426536|0.324977405|0.298530228|-7.41770578e-08|0.0119999258,optimal,0.0831197126682652,0.0008593470735456062,0.0822603655947196,0.432759643|0.53099674|0.320739418,0|-0|0,0.008670060080476105,0.002630090923048556,0.0013872740091755986,0.0016262989956885576
79,4.0,-2.0725453549340647,0.5149361491203308,0.08219972252845764,0.17746755480766296,0.3246694803237915,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04620257019996643,0.048471830785274506,0.0510585717856884,0.06536544859409332,0.06536544859409332,0.08223933668467674,0.08219972252845764,3.961415621910047e-05,0.03235187110407561,0.003923129863729407,0.029908822316765928,0.0008026674791968781,0.02910615483756905,0.029908822105535082,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.6936175366475431,filtered,0,0,8,7,62,6,1,2,1.0,0.0,0.06536544859409332,0.0,1.0,-5.0793642007038176e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04654535659426044,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,7.413014856539994e-08,valid,-5.0793642007038176e-05,0.9501582300122934,0|0.00388016857|0.00309242377|0.00228788911|0.00412824069|0.00412824069,0.400588166|0.233897589|0.0813819822|0.0748079865|-5.0793642e-05|0.00294914793,0.578096078|0.411405501|0.258889894|0.252315898|0.177457118|0.180457059,0.520588166|0.353897589|0.201381982|0.194807987|0.119949206|0.122949148,0|0.15|0.15|0.15|0|0,0|-0.00251766877|-0.000671346559|-0.000840605863|0.000203100451|0.000203100451,0|0|0|0|0|0,1.60235267|0.933072689|0.324856582|0.29839134|-7.41166116e-08|0.0119996922,optimal,0.08306025965904788,0.000802667479196878,0.082257592179851,0.432759643|0.53099674|0.320739418,0|-0|0,0.013285886961966753,0.005055587040260434,0.001518534030765295,0.0028864090563729405
80,4.05,-2.0725790131587125,0.5149361491203308,0.08216265588998795,0.17747795581817627,0.3246426284313202,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.04389974847435951,0.046056926250457764,0.04830188304185867,0.06376566737890244,0.06376566737890244,0.08219972266754123,0.08216265588998795,3.706677755328791e-05,0.032306821546938404,0.0037258271866832844,0.0298703117340927,0.0007506517229181444,0.029119660011174556,0.029870311784633875,0,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.22699963697232306,2.0083347730105743,1,1,1,1,0,0.07717637765926792,0.14668971300125122,0.053762210927332514,0.14668971300125122,512,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 520, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,520,520,nan,nan,0.7120788978791842,filtered,0,0,8,7,63,7,1,2,1.0,0.0,0.06376566737890244,0.0,1.0,-5.022280022877468e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.04655167069874619,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,1.0,0,osqp,7.414080542978829e-08,valid,-5.022280022877468e-05,0.9503556376120197,1.52677799e-20|0.00368740481|0.00293669692|0.00217106474|0.00392048652|0.00392048652,0.400578296|0.233781863|0.0813442219|0.0747634101|-5.02228002e-05|0.0029497772,0.578096078|0.411299644|0.258862004|0.252281192|0.177467559|0.180467559,0.520578296|0.353781863|0.201344222|0.19476341|0.119949777|0.122949777,0|0.15|0.15|0.15|0|0,-8.78579143e-21|-0.00239133046|-0.000636444905|-0.000795704435|0.000200816915|0.000200816915,0|0|0|0|0|0,1.60231318|0.93273612|0.324740443|0.298257936|-7.42859099e-08|0.0119999257,optimal,0.08300436358758961,0.0007506517229181444,0.08225371186467147,0.432759643|0.53099674|0.320739418,0|-0|0,0.009648009086959064,0.0030925070168450475,0.0014474629424512386,0.0018729640869423747
81,4.1000000000000005,-2.0728642240314805,0.5149361491203308,0.08214135468006134,0.17748817801475525,0.3246162533760071,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.029198959469795227,0.29402434825897217,4.959360599517822,0.043600983917713165,0.043600983917713165,0.08216265097924438,0.08214135468006134,2.1296299183043432e-05,0.02258583017170773,0.0024690762949298286,0.020884263106588256,0.0004367948843385753,0.02044746822224968,0.020884261858365942,0,0,disabled,0.0,1,TRACK,direct_path,0,0.2512852429645136,2.259620015975088,1,1,1,1,0,0.06228712194062146,0.14668971300125122,0.053762210927332514,0.14668971300125122,576,0,0,0,0,0,0,0,1,88,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 585, 'obstacle_contact': 0, 'self_collision': 0}",8.145294752822573e-05,585,585,nan,nan,0.730042868086539,filtered,0,0,9,8,64,0,1,2,1.0,0.0,0.043600983917713165,0.0,1.0,-4.919331633702895e-05,0,0,0,0,0.1472218018947355,0.0,filtered,osqp optimal,0.032677934856935945,0,1,12,predictive_link_4,predictive_link_4,,,0,0,1,solved,nan,0,,0.9999951124191284,0,osqp,3.360858442035767e-08,valid,-4.919331633702895e-05,0.9505431360478727,0|0.00350428765|0.00278909625|0.00206067868|0.00372339204|0.00372339204,0.400568921|0.233671912|0.0813083356|0.0747210866|-4.91933163e-05|0.0029507707,0.578096078|0.411199069|0.258835492|0.252248243|0.177477963|0.180477928,0.520568921|0.353671912|0.201308336|0.194721087|0.119950807|0.122950771,0|0.15|0.15|0.15|0|0,0|-0.00157272546|-0.000371866154|-0.000470284128|0.000196739667|0.000196739667,0|0|0|0|0|0,1.60227568|0.933114924|0.324861476|0.298414062|-3.35986412e-08|0.0119998225,optimal,0.08295232488352915,0.00043679488433857595,0.08251552999919057,0.432759643|0.53099674|0.320739418,0|-0|0,0.2627781070768833,0.00263781298417598,0.002196589019149542,0.002477911999449134
